account,transaction_type_code,booking_amount,booking_datetime_utc,counterparty_iban,counterparty_name,crdt_dbit
7fa873486e8276e1ddc40987031ea513,pt,966.73,2023-11-23 01:38:22,NLFAKERCQZ1736322555,ac5e358edbf2371044a425f3568fa81a,dbit
8744f86e6c91f70162506670d2f16bb0,po,351.06,2023-07-04 06:03:38,NLFAKEZXHP0511876416,a3a7ebec77616c9a1d177fa30f0fbf24,crdt
195c4267610892e8d149577f60ba8183,po,436.86,2024-01-24 11:17:07,NLFAKEPXZI1445811394,7e16833cc89f0e9dce4825281cec59f5,crdt
a675ff787b172f36f2471af3aad7be98,po,572.32,2023-06-15 12:03:59,NLFAKEBXJI3696420617,455b8ca0490984a84f43d8637595889f,crdt
66a5400258dc9910160190e50833446e,pr,560.25,2024-03-25 09:13:59,NLFAKEAARQ9633806702,86deda3fc7ffea286d8b2d11611ae642,dbit
73f57a3d66fd6bf5aee20e2414c3dc93,po,175.26,2023-02-25 11:18:53,NLFAKEQSFM2273756782,ea9ffb146ba9306761e9a9ee46c0d99e,crdt
989551a300e3702e9b37f709550047c9,pt,17.14,2023-10-05 23:39:54,NLFAKEIAPV6261587101,a101e6741bb541c17346b1dcc617b174,crdt
953610aa4c0dc18e749e4bc81fa86595,pt,187.0,2023-03-08 20:50:29,,,crdt
4112b730d668fb6db418b8530e0ba295,pr,879.71,2023-10-26 06:13:32,NLFAKEOWLH3490930147,f19d8e07a4fad54fe3203debe6152652,dbit
417afbfb39347527f2fb54e215cbef3e,po,854.9,2023-01-29 16:20:24,NLFAKEHOOV6628812167,152ead478e3ede61ed1cf74cede2faf3,crdt
20ae705ec4625b4e4ead013f62e5814d,po,84.22,2023-12-16 21:47:29,NLFAKEHEMV1408748090,ad5e7cd5e400524332f640611b2d53bb,crdt
9ba4ade655ae67d57b559f63849c7b7e,po,403.54,2024-03-05 06:27:43,NLFAKERUJV7672067127,eecf4f450db8b62f5d4c6ae376c7fd9d,dbit
420df2e176bd32d0ae96e671a27ebe89,po,928.92,2024-01-05 19:53:56,NLFAKEWVGF1006447560,7606702d3a1db5a77f66db1cae9c8b7d,dbit
36749926d58bf246f3c8b1067aaf4665,po,229.7,2023-03-02 14:37:49,NLFAKEZMWW3204584876,64fc8a1f97a482cca57dd91d5ecb0e7c,dbit
8f6468929cf9d670cba22d04eaf7f12d,po,875.37,2023-03-20 07:21:07,NLFAKEOPUB2539218170,09fad483d6b91441e7b2e6d1d3835781,crdt
53f1124a296dc4b694ca95aae5bc7c81,po,172.27,2023-07-03 09:47:08,NLFAKELIWV8647169438,3fb028122f9ebb579d30e82a7282c532,crdt
920b2008039c8a8437a2a6b6b55c5489,po,919.65,2023-10-30 01:29:33,NLFAKEKITF9342347821,af3d603ebf28e8ebcd980615aff0690c,dbit
251c60d52f33c44bc8d048345615017b,pt,982.41,2023-05-14 09:24:33,NLFAKEZFGA7965182665,49666a52f3457104b7428c5a5196f27d,crdt
fab977befd3a14a26cdfdbcbf84fccf5,po,58.56,2023-03-28 06:40:26,NLFAKEOKFY1718125736,716b3b48a0291536d93deb7523074cc8,dbit
47b7919cd098816046a2f3ca46a1b177,pt,835.33,2024-02-27 08:41:53,NLFAKEHDGE9373015652,29c4dbfb3b5a7053197780454b316746,dbit
e80fdcf56e4361608e9c82dbfb4639bc,pt,222.47,2024-04-15 06:51:19,NLFAKECNKC2387313713,588d55c13fa4d8fb272d41b5b21f59f0,dbit
ef50848091bf14fbf21a2bd272dd3bc0,pt,238.5,2023-03-31 01:23:50,NLFAKEVBCT5446392920,9f9c1c02e39b00440ed6e9d06b16f4c9,dbit
32ea41d071a00d673c8abce2d65bd76e,po,689.06,2023-08-30 09:59:12,NLFAKEDDDK5460087591,3d9aa75772580c65a9e6124bc5b218cd,dbit
d57830dae06d730180100c995bc77d48,pt,5.48,2023-12-01 02:31:26,NLFAKESNBT5917639794,8c94361ec56d77f948400e1fcf2114de,dbit
f96165cfa44427bb535673e2f8191d16,po,983.22,2023-02-22 18:00:40,NLFAKECWVR0378129784,459dea28c36685447db8966f35aaea28,crdt
8c841700403083c095ed9b56c68fd71d,po,994.44,2023-12-21 08:52:11,IEFAKE22299024907073555169846,8eafe7079cd8495823b88ce43437f3a5,dbit
09414233512f0f4303dfda6ecdfece93,po,5.485252206679434,2023-08-24 12:33:40,NLFAKEDNXE4238257394,4ba36d800faadeec5a9bf281833a90d1,dbit
151cf49d6dfa842498dd2bb1e0bc5c3f,pt,437.01,2023-07-01 12:25:47,NLFAKEJKRW6894469052,fb7dcf70b22c1efc78b5ccc8f29d8453,dbit
8795f03b58771605087124d62d7f9135,po,354.55,2023-05-06 10:45:20,NLFAKELIUE0532067069,751f8a7570e3eee26ff1e10dfe935ac1,dbit
7c0558ed824ea9f0b90b9e2a3188c991,po,764.0,2023-01-29 12:26:24,NLFAKEDTMJ6592739193,3ebc651fd64cf3c4dcb0e3b3cff036f4,dbit
f957b9f996c3eda111bc9c8d9e478d78,pt,2.35,2024-01-19 10:35:14,NLFAKEDTPA3154404612,32c04cafb4dd8c59642381684387f47d,crdt
f85f3abd620cacd0121a84603e60f3c2,po,655.43,2024-02-09 00:26:02,NLFAKEYVRR6388405275,c6c61dbd764735aea5ffd7a3d0470ce1,crdt
259f41acf6e298f3bdf2b0f6194bae79,pt,532.41,2024-01-20 10:21:23,NLFAKEFGQU7560941843,f94d6398f8e8a1ca63693d4c69c879dc,dbit
9ad1dde1f5a6462f975532b5c133ae9a,rf,54.68,2023-09-04 10:59:18,NLFAKECTDF3552821331,9e6768cd07baea21afa13758b4be210a,crdt
3099d3ab95c6536fc39c0a166f1b73f9,po,345.99,2023-01-12 12:07:51,NLFAKEMFVK6381436533,fcd103704998d12cc8358214abc4d470,crdt
c35370cae2f002d3ace51fff80b46f73,po,601.12,2023-03-28 07:03:16,NLFAKEXJIU8525371386,e002601d1cc661e805892d65bb77d66c,dbit
39682cbf4ec747d66bfe387d0bd51452,po,150.02,2023-07-03 08:22:16,DEFAKE579353139923005794,6c69f2d14a95571a74351b623aba9569,dbit
553ee971e84dfe8d38ef5c90ff9475c8,po,376.62,2023-03-01 16:36:58,NLFAKEIOOH5664179856,6035104ec8e5f2f3954fdc872ebed84d,dbit
fb739dd7bec511cffd1cabc6edf1547f,po,20.31,2023-11-25 10:19:56,NLFAKECTDF3552821331,9e6768cd07baea21afa13758b4be210a,crdt
d3ee4daffa6dd05f7f95499de7a99341,po,262.02,2023-01-22 11:55:18,NLFAKEXOXO7608419197,450678e9323592432aa334f35303b41e,crdt
de6adcce4c438e7b2a01691c866bff3c,pt,974.15,2024-02-12 07:49:20,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
1572867b6db167277760ed7b3665f67f,po,855.39,2023-11-20 20:00:53,NLFAKEFUJS5541309910,c69fd4b4f6280fa1ac742c0969402865,crdt
3f662007b4e36964e37649e21a6cf9f7,po,264.61,2023-01-28 15:42:48,NLFAKEARMS1467096594,f6213f5af652b582f22d2d57d95a928b,crdt
89e925c783a9754195bf66f3a60205a7,po,253.29,2023-05-22 15:01:23,NLFAKEMOCJ6651798443,934fd620a3091874eec2132b0768a3be,dbit
95b608e1e998a218d6a21cc4633bf24c,pr,786.15,2024-02-05 08:30:14,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
0c3afd58a07e8b9653540b085894d8f3,pt,866.23,2023-11-22 13:41:17,NLFAKENFRM8971293907,5ab276fdc27d5f620504471608911b69,dbit
4205e59757e77d0a4040c771ebc32640,pt,567.07,2023-07-25 01:10:06,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
a97b171638bf22977d95cfef1bb60795,po,273.52,2024-04-03 01:58:53,NLFAKEJKRW6894469052,fb7dcf70b22c1efc78b5ccc8f29d8453,dbit
b168ddcf192b3616615daec62141197b,pr,450.58,2023-07-18 10:37:34,NLFAKEDTMJ6592739193,3ebc651fd64cf3c4dcb0e3b3cff036f4,dbit
c1fb7ed8a8a7081e618182b561fdbb14,po,400.55,2023-11-23 01:38:22,DKFAKE5682906402387943,3a6ad7e088602d2cecc146bef16d74a1,crdt
89a12614ca5a2ebd213a5d42a780b6e0,po,274.63,2023-12-02 13:13:34,DEFAKE258251020565978042,87fd8773f36bf5e5091ac931ab8c6918,crdt
781bcf24e182413e2cb54d78554823e1,pt,418.91,2023-11-26 10:47:45,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
dfcdbd4a8bbd7643b24c843fb008e07f,po,725.3,2023-06-10 12:30:20,NLFAKEAEDY0518625202,ff130184dcd63bad24972bae9af9e0e4,crdt
0cbc28097863f68da59b68971669acda,po,195.41,2023-03-28 07:03:16,NLFAKEKLKG7188275865,259ccafab987962875c6fe1ff48c4f85,crdt
12d7a26aad62413ffdd857d425eb59ac,po,408.06,2023-02-13 13:35:49,NLFAKEBYMA4936916497,f8bb70614ba9aaa3c1c53ba88ec07518,crdt
3fe243bf9fa018445040129668201b10,po,22.34,2024-02-01 10:13:54,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
807c859cbe66b941f0d4623e4d127db8,pt,893.73,2023-10-18 09:39:57,GBFAKEVIMH61074449644599,04f45241769021e242ffad19ead0243f,dbit
8dfaf2b86be330faa416c3b672517684,po,203.02,2023-04-15 08:37:32,NLFAKEJKRW6894469052,fb7dcf70b22c1efc78b5ccc8f29d8453,crdt
fafa9e4ab2df0720a2d2fae82fa4d05f,pr,275.52,2023-12-19 15:00:03,NLFAKEACLF8354802500,fe9cd4e5fa1d0ee57f5f539d832675f3,dbit
3b88666ba1cac33323c7a9c0859a55f6,pt,922.75,2023-08-28 07:15:32,NLFAKELGWI9765437093,2a50d5601157db9007d922d03b5e674f,crdt
55c5aeb3e81f7a8c8f099d62c59f5c6d,pt,419.08,2023-07-01 07:39:47,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
ad42f4ee3a67b37962ef97390f2f2d7f,po,52.1,2023-06-03 13:28:03,NLFAKENSML6875985628,9a25bb343bed3df285a4789b89c3db1f,dbit
8be1870687584c90bef0ae34bb929e12,po,755.71,2023-03-03 16:33:17,NLFAKESBXM6259636884,beadc7f8e0eed4c5f9e4ee986537871b,dbit
37f6bd031c89fb00a802d3bdce7b87ab,pt,331.45,2024-01-06 13:46:43,NLFAKEEKNZ4231859198,eeac2ea79fed7a57470538921ca8ae18,crdt
af2dc56317ea72e918813d1a1267460a,po,16.45,2024-02-19 06:51:07,NLFAKEGNGW4473599103,6d385194924ceb26340a10afb6ffbd96,crdt
7090e0c60cb652890960e6f6df3c648f,po,853.15,2023-09-25 14:38:17,NLFAKELXKH5669355231,67ea1a7146d751a104711f27debbb50d,dbit
f4739cfff226a433c2e9fa40218cd913,po,476.45,2023-11-23 09:53:00,NLFAKESMAB1687115811,681c1f66e7e42a89193a418bc8a09f87,crdt
020c1963c2b8e491ae4f917867f06721,po,190.87,2023-11-17 11:13:56,NLFAKEKSRG6532132952,bb28e7baf3a4d37f2b65f8da9b5adbc5,dbit
882b44f71e251ec08d9246a6da307155,pr,347.62,2024-04-07 22:44:48,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
9046deac121acf0708b259efdb1a354a,po,249.27,2023-03-12 19:19:25,NLFAKEZRIO0578026656,314fede5c1246a9e43d8cac60424970d,crdt
1749658a907b8eb13deb1088ee3c43e9,po,872.5,2023-04-05 17:57:35,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
8fa95e1a8759b18d2a9e4e71d4f1d2e6,po,496.76,2024-03-09 10:43:32,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
11da602bf3aa0ea386c5594c6c9b5841,po,566.19,2023-10-03 00:35:38,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
57f5f510b4ca6d69fac0e18ab2d38313,pt,388.82,2023-01-02 14:25:03,NLFAKEXIKO7462586872,b60e9fb223eb200359a6d20f53e43902,dbit
5a2ec260e84be5ec1ca2c1cad2d69931,po,821.66,2023-08-08 10:08:27,NLFAKENOJX9173986852,e216d821b2c9e6902300ca9b800a2b27,dbit
f36062039f6a9d3d09bed37f70db034e,pr,109.38,2024-03-01 08:26:36,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
30f22fb8b9e4186d25299e2c0d0c6871,po,735.93,2023-10-03 18:36:32,NLFAKEORDR9705215212,4173b485a70e0af0132db0766f3ea7b1,crdt
3476efbb148ce6c66d43c18e13cb18f8,pt,488.06,2023-02-24 12:52:07,NLFAKEACVR3010666885,f11371ab9a4264a48e9798ef8b3f2404,dbit
47f5e1392783b554bc7617de239dac7d,pt,384.41,2023-06-28 06:55:07,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
4ed156f72a7222851ab0cc64b1fdf36a,po,86.16,2023-01-01 00:05:57,NLFAKEXJFR0907072281,45d3e17b90a775ff80fa500c2dbcaa23,dbit
264630bebc672d5fb1fff98233ba0ee0,pt,768.89,2024-03-27 15:59:19,NLFAKEZRBM1831691271,75f4c51abba081de1eff76732f05fb43,dbit
a15e1b335dcb8432100fee9732927ec0,po,176.71,2024-01-02 08:06:08,NLFAKELHNX1053209011,bc589beec6e294367115404228bb3268,crdt
92b1b585193cdf7d38b6760df0d9b337,pt,95.11,2023-05-09 13:48:24,NLFAKEYBBI1902566811,e582ed75abc8b7812a4832c60e9a3697,crdt
ea633dd1480a400186a96b46447b415e,po,577.75,2024-01-07 08:11:57,NLFAKEMPCP6328846770,d7aedc8e82e4a2fba86b7220a62aaa73,dbit
4ce7f8d800116dcafd51350fb8beb338,po,124.68,2023-02-11 08:36:24,NLFAKEAARQ9633806702,86deda3fc7ffea286d8b2d11611ae642,dbit
a4e0aa64cca52b3b5e82056fc28dee13,po,707.24,2023-08-29 11:47:05,FRFAKE62432299703738287311298,68cc11129f3609f4fe0571922f0b273a,dbit
a29d06a55ff4586c2c7e9f84dcbd786b,pr,836.08,2023-03-14 15:34:18,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
ece1ff028280aebae9edfb7e036d5af2,pt,537.88,2023-11-20 06:44:18,NLFAKEPFFC4645135486,07fbf9ba52e1f8d2f685a6421c610ea8,crdt
0af7109f5c9b7ab8029bc8cf1a3cbaeb,pt,363.16,2024-02-14 10:42:13,NLFAKEOVZJ9642722531,5fbed03a1a6a562cefc69ba4447b1883,dbit
e0ab769bb7c2f8299bedc3fce40a2ce9,pt,221.9,2024-02-26 07:53:29,NLFAKENNQR2099344434,f886a83050c9a51c4280e02c36cdc3b8,dbit
edf78b08a38323fe14c1525c978d0b84,po,182.31,2023-12-04 06:35:26,NLFAKEAGRE0356364846,b16dc52e407184ea570b9693a2994be2,crdt
d8248964b49ae9b23a6c8b21b3916262,po,448.06,2023-10-02 05:50:34,NLFAKENFEK7399992533,b97544c8be259670b43c7335f0225cfb,dbit
57f9aa02f7c6d5746eb420a7f424e816,pt,559.05,2024-03-12 11:17:48,NLFAKESMAB1687115811,681c1f66e7e42a89193a418bc8a09f87,dbit
b0852d850a34437b89cc973072ddb4bd,po,365.02,2023-12-06 15:11:23,NLFAKEIGVI1165081835,b40d38686865ba47c2a0810d222e209b,crdt
0ce28bdf93127af83404ae2268325297,po,155.96,2023-05-22 08:26:35,NLFAKEEEAV0928184955,33e1af2ed64fd8cd669f9e012f9c87fd,crdt
39682cbf4ec747d66bfe387d0bd51452,pt,179.58,2023-06-17 21:51:28,NLFAKERUHJ3551436618,aaad0d7bab1f360931e75e86c90d640f,dbit
480dd3626ca4bac5a060317fdc8fcd49,po,687.24,2023-05-16 13:34:09,NLFAKEHBPK0385386600,584337ed0b47b31f04431c35e44b93d8,crdt
1e458e2c5a047531ffdff9136bcd37ad,po,709.73,2023-07-10 12:47:29,NLFAKETQOY5495142844,c1c816ae2a5a58c55062e16f224bfb76,crdt
3939629fd6dbaeb7b2402a00178eaa88,po,907.64,2023-05-14 12:22:04,DEFAKE701143242673829994,42e1dbb136a802642e1533b51610b62d,crdt
e3f0aaf09066f3a11bd437640d13bf78,po,286.86,2024-01-12 08:54:29,NLFAKEDKHH7552353148,b54f3e6cbda1313a815981dbd21357da,dbit
f2c8c608bfe3f8f3fd8ad217f6ed7ae6,po,770.36,2024-04-05 15:54:59,NLFAKEPUNO1889280138,03d7964545659dc7ec8b5d4727b55224,crdt
7e17ccd258ca76012495c2b408a84cd9,po,350.8,2024-03-01 03:51:58,NLFAKEURAQ0233197167,81c0751293ef9d461f6d62cb1334420e,dbit
3e1475d9805337841b915b70a522e96c,po,85.81,2024-04-03 01:20:18,NLFAKEVITT2226464582,f8a7bc6f435fb364dd549fa14a291d5e,dbit
29f2ab3cda07ebdb81a37d885e0639f8,po,51.54,2023-01-12 02:13:10,NLFAKEXGCN5503871379,3f045a9c1307a79b12584565745589a2,crdt
10c52c3e8b5b050f405a30f9b19d5560,po,691.83,2023-10-02 23:35:19,NLFAKEKJWJ0643541664,2e622e6fd587090ca70a835daf20e171,crdt
34da4ed0fe399f946da838ef12545999,po,963.33,2023-08-22 08:27:26,DEFAKE408179006595163911,b207e03abf14e77f533f889bcde231bc,dbit
7b056183b6747148a80ac32c03600024,pt,902.34,2023-07-18 21:08:48,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
e7b45e64e0f3c373f3daf4e37a10ef6f,pt,845.82,2023-12-08 08:44:09,NLFAKEOFSC4741099780,f71bc9103fbe23fc95ce66f8bc5fc968,crdt
894931459a739e5df4361a5d9b6c1ae0,po,896.19,2024-02-01 22:35:01,NLFAKELUMR9571132385,c160d74e1704b53060f7f4e9b446326c,dbit
ea08755c552e382db811ede3d70056ea,rf,679.33,2023-11-25 07:41:28,NLFAKEFVKZ3714468734,a171eee42e3c406835a1cee82bb29299,dbit
67fdb2f233047ba2da0260f5d168c84c,po,807.71,2023-04-01 09:18:05,NLFAKEEWNZ4835800633,331a4893455ffdca11fff2042a542ba7,crdt
f8b071f6ccaa59ef5b4522e53aa5ab6d,po,22.74,2023-05-29 23:08:36,NLFAKEPRIM8531095302,a9cffb5950c8f47ddd101e339de13037,dbit
a8fca8eca5a91792969b65eb479355cb,po,86.78,2023-10-31 18:17:54,NLFAKEDEVX6990007585,bea32b4663c6e4e56bd4da7dd083dbac,crdt
e8a204d66d7b99fd329a53258a05c192,po,507.41,2024-03-09 11:42:07,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
056124e8ce506d36662ea3663de10ac1,po,377.91,2023-04-16 07:44:04,NLFAKERZUJ5969208204,f0c30c8cf86369df5d775f59f61f5350,crdt
a9669935604368813e4abb018c1c0b7b,po,782.77,2023-07-22 12:49:01,NLFAKECUSP7584360539,1e2605208b3eac31a4a121e38958f2f8,dbit
d45f8b587185e99910b4b4cfc344cce6,pt,155.57,2023-10-18 07:07:41,NLFAKEGHBU9489609876,739708961b6aa0f1c3b629618c30ab93,dbit
e46c867df0d7b6c271614b0727fae5d5,po,405.12,2023-03-31 06:28:19,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
843e77d5d521eb028946c37f6d82dac3,pt,224.49,2024-02-03 15:29:06,NLFAKEUMVG9088413043,d36efcd0fd58451ef9a9268a94d91233,dbit
38cb1aff5df53211225bec2e2f086ea3,at,749.32,2023-03-24 15:14:14,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
da5010cbf4a9643c2c1c865f62ec0e7c,po,251.21,2023-03-23 17:57:29,NLFAKEVQHF8385169172,a8f317c8e77d41f8fa82b2f209be39df,dbit
5d5a39f42a1b06ff190cfd6ef2b653e4,pt,985.16,2023-12-01 13:25:53,DEFAKE408179006595163911,b207e03abf14e77f533f889bcde231bc,crdt
a8da4547b3106c79f0858f1d6472571e,po,542.76,2023-04-20 22:43:17,NLFAKELDHJ2100916979,f66fb4506d54feb79d0cc2c2e00dc1bf,dbit
ed05e9bcdf239de82de738eeceef0009,pt,749.51,2023-08-25 13:23:09,NLFAKEKUGT0476601950,7185e894587d800499d6020c8d0cfbc4,crdt
04b78b5dbfcd4b4b27f30c37811a8385,po,900.63,2023-08-28 09:30:18,NLFAKEAYHI8757977936,cb71f466c3df5c8744984114f00b9a76,crdt
d1ba95be3ac9cd6053818adfa50dc122,po,805.35,2023-09-25 16:54:30,NLFAKEGJNQ6811842465,6c26553f73f98995e8a843dfe3b570e1,dbit
72ecc103cbf006ccb5dcfaa17f6d55b9,po,368.15,2023-02-02 11:38:08,NLFAKETUIE1985625417,c101accc3aca0c430de9c98e48868782,dbit
92623f2fb7ac75e2c4b308c84cf20b75,pt,742.25,2023-11-27 02:45:51,NLFAKEPUNO1889280138,03d7964545659dc7ec8b5d4727b55224,dbit
653b500b1f4e727fb16275d6c2fd76a4,pr,198.33,2023-01-27 21:35:57,NLFAKEWORC7729246670,40bae8bedb8ad2d17dcd3e8e8d6e365c,crdt
0d4637d165405a6db04cb4f1208436a9,pt,840.81,2023-04-15 09:36:27,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
6c4bffaf9885ebef2ab4dced879408e2,pt,154.62,2023-04-05 04:26:31,NLFAKESQSU9595847461,dda05a99640eb0354b20860761660d4e,dbit
2be65cb7f9eb277aa41c9e3faac0d135,po,969.81,2024-01-25 03:22:26,NLFAKEAWAP6857069218,9bca0ea0ac76d9713470bbd56d0488d6,dbit
a04a221f1a05ab6e3c982042de31946d,pt,549.52,2023-08-11 10:14:57,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
7ca47b3be290a2fa98c55604d01bbcf2,po,408.6,2023-04-12 07:38:19,NLFAKEMAWP3510981105,0e53f2a5914d7faa1e22fefd4748cf19,crdt
20ddc99876da6f76085a5d501cb1ebc8,po,23.55,2024-02-11 13:50:50,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
07618635090884c3810ddbe314689cde,pt,187.18,2023-07-21 12:00:18,NLFAKELHZG1510898034,b76b2026718f4108a82759f9fd0f19dc,crdt
a6baa6fd21cab06286650fac9897e96a,po,17.15,2024-02-07 02:10:06,NLFAKEEJPP0446616171,f07cdb470a376c316eb775676cf9bc12,crdt
f8f58bb0b4b93b8475a55a7a4f931b4c,pt,161.96,2024-02-28 07:57:14,NLFAKEUUOG9730200166,21703fb446d5c1095d96cc6deabf9088,dbit
b81e641eb23b2d87e728ee989b3db49e,po,764.79,2024-03-03 16:48:03,NLFAKEZETB9093202172,56e98dfbee147a2242ef91e713a5f5e1,dbit
7644431f8d7e6b567501926e7012240d,po,750.49,2023-12-24 12:53:22,NLFAKEJAHB6440252838,af05fddaa02c7e4ad29622a5a197d9b7,crdt
b0ac1b8888c2246f1c5618a4ee38e911,po,900.3,2023-07-03 15:40:11,NLFAKEHVDQ1829695448,b6bdd09ebc8c082ce978c0472f23dd61,dbit
0d39428256bcb2af2db1226a825d7a9b,po,574.46,2024-01-19 10:35:14,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
1f105e99b72267d61329cc8db204ad6a,pt,397.92,2024-02-23 13:45:39,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
3fd4a62c00dc5c24baadf3a0ab252522,po,456.47,2023-10-07 09:33:32,NLFAKEOFSC4741099780,f71bc9103fbe23fc95ce66f8bc5fc968,dbit
7374d91513693745679a4d9c71efa2a2,po,46.58,2023-12-24 13:02:10,NLFAKEXBVS0098544281,751f8a7570e3eee26ff1e10dfe935ac1,crdt
d4045ad92de3a3be5977964ace353ce1,pt,796.19,2023-12-11 07:55:12,NLFAKEJKRW6894469052,fb7dcf70b22c1efc78b5ccc8f29d8453,crdt
b606e61394a2f2d45e901e2bf36d1214,pt,161.66,2023-02-08 10:33:12,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
25f33498b377105a99216e1917da0bdc,pt,394.64,2023-07-21 09:05:48,NLFAKEKLTT6507730615,05ddb4f4ea6530eacff017cb68315a8c,dbit
ad1c62fd29175478c5d3a476f7aa4479,at,226.29,2023-02-27 13:47:45,NLFAKEFIBM3571204670,fc44ad353427aeae61cb4c6e34aa9dfe,dbit
bf29a6d3ba39c238321076c75fb78e9e,po,554.63,2023-10-11 06:41:17,NLFAKEOQAH8741998811,263aa261f2bdacc0222858de3bfae13a,crdt
f5d3f493b2c19cc4a3a4ce22c136a78d,pt,322.13,2023-07-28 11:41:03,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
54e82c644b7f82b820134d5aa45e9bc8,po,729.19,2023-04-06 17:54:23,NLFAKEPTXZ0104604635,de16252d499d139a6d8ad49c9c54e6a9,dbit
0c5e9bc061aa08a3a82eb3018cc0eb07,po,188.97,2023-04-21 06:42:32,NLFAKEVBCT5446392920,9f9c1c02e39b00440ed6e9d06b16f4c9,crdt
32528472e074d1002679f93c07a1f40b,po,815.52,2023-04-01 00:58:29,NLFAKEAACL2857103300,8fbeb7ccbb3ac5e11a3d21aa41a44d5f,dbit
96ba96126830aba317a81eb22ee78f4b,po,688.52,2023-06-25 18:54:13,NLFAKEYXFE4620266110,ae5def9c54e553272bf96be1cca19c90,dbit
3b74375c8d6a963e4a52271e574540bb,po,278.87,2023-08-02 15:57:13,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,dbit
e82823ae1550f6b8fc10c4be7f520268,po,399.6,2023-02-19 15:32:10,NLFAKEJVFS7170876761,2afe71ea37c38c491cd771160d5a1e7b,crdt
bb6e14fc4643134b5ec875bb06e043a6,po,865.06,2023-11-30 09:42:13,NLFAKEDIFE7218151616,a8fa37e0acaf5fbdd9dd3fad84926900,crdt
2d644807eae3a7cb770dd3c0f8a58597,pt,444.83,2023-04-21 18:10:49,NLFAKESQCM9853487776,2b885cd569a8d69e217fd773bcb87b9d,crdt
6be8cb6ecfc963d346b7bc1f138627a2,po,857.4,2023-05-07 20:37:44,NLFAKEXGNQ2140832885,3b986fa51bc762f2aeae2ad2d7748676,dbit
590ce5a71126ef4c909d70f3cd0a2a0f,pt,41.01,2023-04-21 15:54:21,NLFAKEZMWT5021188036,bd8c1320d88f1b59a4a68d9cc03af141,crdt
d707cb30d2bd87897303b60d4f4320c8,po,446.48,2023-11-24 09:33:10,NLFAKEPYOD4975174863,7b1484d03270e6fb841b56e74108fa88,crdt
e8dd192102f10235be0bef0cb0867e65,po,519.19,2024-02-12 15:53:17,NLFAKEJGOO2966991948,94dbe68d6e4c47c9be4d11a6c7e5f4f1,crdt
f961a00060756cc147415e10f0119f3f,po,476.19,2023-08-21 08:40:30,NLFAKEDOUI0751966351,a1127c504cf687b8a1ae1dfc7ef4152f,crdt
0fb6b2f14008f204eb0c86bf621edeb1,po,37.61,2024-03-26 07:23:43,NLFAKEYEIU6803092122,cc52b76acb15e9648529b45f03e8bf19,crdt
21be5e018e8f5737ed760069c2643bdd,pt,870.81,2023-01-26 11:01:24,NLFAKEBHBJ4126416848,b73450727c21d8b7f58c80e1608b3f0b,crdt
04dc9b66c4fe65342eab470814579ab5,po,483.22,2023-12-01 02:27:35,NLFAKEYAPJ0323111474,513b47644939b28fee00b21888e0ec3b,crdt
3787ea18263933978e2c8959ecb1ecb6,po,35.85,2024-03-04 06:50:06,NLFAKECNFJ8080433029,8f4b8eb4441298267459cd844419509c,dbit
b2c2f5c19d42dcff6e7728f0387cf443,po,151.33,2023-09-04 08:24:19,DEFAKE744873124924990438,c78a0d379a5cdc7233e1313bea0147b5,crdt
